Régime prioritaire,Régime particulier,Nombre total de vélos,Arrondissement,Adr_emplacement,latitude,longitude
2 ROUES,Vélos,6,17,2 RUE EMILE LEVEL Paris 17,48.85776912212573,2.3184222266859296
2 ROUES,Vélos,24,6,7 RUE CORNEILLE Paris 6,48.82414391781603,2.345887622972464
2 ROUES,Vélos,6,18,56 PROM JACQUES CANETTI Paris 18,48.84007316189053,2.388285432961506
2 ROUES,Vélos,12,18,108 RUE DE CLIGNANCOURT Paris 18,48.827525044970045,2.377081400688421
2 ROUES,Vélos,8,18,39 RUE DE CLIGNANCOURT Paris 18,48.82483482992365,2.3882680218660535
2 ROUES,Vélos,8,15,37 RUE DE LOURMEL Paris 15,48.822640004359535,2.3714723052070963
2 ROUES,Vélos,6,15,39 AV FELIX FAURE Paris 15,48.86536139415631,2.3635079834586583
2 ROUES,Vélos,4,19,16 RUE DES ANNELETS Paris 19,48.84451462884415,2.3909633981589566
2 ROUES,Vélos,26,1,1 RUE DU VINGT-NEUF JUILLET Paris 1,48.83429695536062,2.32860960867997
2 ROUES,Vélos,4,10,72 BD DE MAGENTA Paris 10,48.832973946608725,2.357299926562749
2 ROUES,Vélos,10,13,2 RUE ABEL HOVELACQUE Paris 13,48.83643082717926,2.331461029751705
2 ROUES,Vélos,10,6,55 RUE NOTRE-DAME DES CHAMPS Paris 6,48.8241168961606,2.3680977538010812
2 ROUES,Vélos,6,14,1 RUE BEAUNIER Paris 14,48.826724234370595,2.333247570220578
2 ROUES,Vélos,8,20,2 PL DE LA PORTE DE BAGNOLET Paris 20,48.87522524915805,2.355896877195249
2 ROUES,Vélos,6,15,36 RUE PERIGNON Paris 15,48.831911837421295,2.3231080055572817
2 ROUES,Vélos,12,17,18 RUE POUCHET Paris 17,48.87848247131079,2.2849168417151553
2 ROUES,Vélos,10,10,118 RUE DU FAUBOURG POISSONNIERE Paris 10,48.8794099850321,2.2872203415265386
2 ROUES,Vélos,3,13,1 RUE BELLIER-DEDOUVRE Paris 13,48.82224642720512,2.329648903530455
2 ROUES,Vélos,3,13,46 AV D' IVRY Paris 13,48.838220932586104,2.317109915433558
2 ROUES,Vélos,9,14, RUE RAYMOND LOSSERAND Paris 14,48.877614782470516,2.284413722330471
2 ROUES,Vélos,36,9,34 RUE JEAN-BAPTISTE PIGALLE Paris 9,48.82879563629413,2.3073507435136875
2 ROUES,Vélos,8,15,38 RUE JEAN MARIDOR Paris 15,48.834723898237264,2.3295831347043556
2 ROUES,Vélos,2,15,96 RUE DE L' ABBE GROULT Paris 15,48.851763476177155,2.2912086015393314
2 ROUES,Vélos,12,20,100 RUE DE BAGNOLET Paris 20,48.850243159705656,2.289797900438942
2 ROUES,Vélos,26,6,39 BD DU MONTPARNASSE Paris 6,48.84199567260737,2.3090996619942143
2 ROUES,Vélos,6,18, RUE JEAN ROBERT Paris 18,48.82973330756544,2.318889847261419
2 ROUES,Vélos,12,10,147 BD DE LA VILLETTE Paris 10,48.821865441036294,2.3264419384031316
2 ROUES,Vélos,8,19,118 RUE COMPANS Paris 19,48.84171833276921,2.3140173515249893
2 ROUES,Vélos,10,17,12 RUE DE MONBEL Paris 17,48.86963590198764,2.3149940930612467
2 ROUES,Vélos,10,17,1 RUE DESCOMBES Paris 17,48.86990347491304,2.315190253268596
2 ROUES,Vélos,4,5,19 PL DU PANTHEON Paris 5,48.87015540735246,2.3153748476675906
2 ROUES,Vélos,5,2,1 RUE DE LA MICHODIERE Paris 2,48.841776953295,2.319525276041833
2 ROUES,Vélos,7,5,1 RUE LE GOFF Paris 5,48.84702370170883,2.2947029160147783
2 ROUES,Vélos,6,2,283 RUE SAINT-DENIS Paris 2,48.88374331889427,2.3281079614503715
2 ROUES,Vélos,7,5,2 RUE DANTE Paris 5,48.89712549486325,2.3206541425795892
2 ROUES,Vélos,6,17,9 BD DE DIXMUDE Paris 17,48.88019832113056,2.398159355464046
2 ROUES,Vélos,4,15,16 RUE BOUCHUT Paris 15,48.88129958996355,2.3047779015703256
2 ROUES,Vélos,8,20, RUE HARPIGNIES Paris 20,48.819222347252435,2.358998771644547
2 ROUES,Vélos,5,1,18 RUE D' ARGENTEUIL Paris 1,48.86080973065348,2.411636526751833
2 ROUES,Vélos,8,17,34 RUE D' ARMAILLE Paris 17,48.88920948987327,2.3876580103406257
2 ROUES,Vélos,4,9,35 RUE DU FAUBOURG MONTMARTRE Paris 9,48.8535776087768,2.3262106879668383
2 ROUES,Vélos,18,4,8 PL DES VOSGES Paris 4,48.84116211861852,2.2687186990356296
2 ROUES,Vélos,4,3,4 RUE DE NORMANDIE Paris 3,48.890789260883274,2.362335291872759
2 ROUES,Vélos,14,15,24 ALL IRENE NEMIROVSKY Paris 15,48.89602032119084,2.3744931184836573
2 ROUES,Vélos,12,17,13 RUE PAUL BODIN Paris 17,48.85004857891156,2.3654380370341266
2 ROUES,Vélos,7,13,81 RUE ALBERT Paris 13,48.87742134793305,2.395643923029043
2 ROUES,Vélos,10,17,1 RUE WALDECK-ROUSSEAU Paris 17,48.874281308204175,2.293829483684385
2 ROUES,Vélos,10,17,3 RUE WALDECK-ROUSSEAU Paris 17,48.87830325270024,2.3985495409225153
2 ROUES,Vélos,4,3,2 RUE CUNIN-GRIDAINE Paris 3,48.877434605566414,2.2895079064974078
2 ROUES,Vélos,4,15,22 RUE BALARD Paris 15,48.84335237717187,2.254803504652923
2 ROUES,Vélos,10,6,1 RUE DE L' ABBAYE Paris 6,48.884528715691125,2.312186889053432
2 ROUES,Vélos,5,8,28 RUE DE PENTHIEVRE Paris 8,48.87942170970575,2.3009695024675922
2 ROUES,Vélos,16,18,18 RUE FERDINAND FLOCON Paris 18,48.892514663815994,2.341261657012785
2 ROUES,Vélos,4,5,18 RUE DES FEUILLANTINES Paris 5,48.8418672276706,2.2670930167240173
2 ROUES,Vélos,4,5,58 RUE HENRI BARBUSSE Paris 5,48.83353077533899,2.2933175898985074
2 ROUES,Vélos,4,4,26 RUE DU RENARD Paris 4,48.883715562791416,2.304417619090128
2 ROUES,Vélos,5,12,31 AV DE SAINT-MANDE Paris 12,48.83737336584821,2.259576053800783
2 ROUES,Vélos,4,18,52 RUE D' ORSEL Paris 18,48.83706369337052,2.2616535668214466
2 ROUES,Vélos,4,17,122 RUE DES MOINES Paris 17,48.87491756067422,2.29462850714133
2 ROUES,Vélos,8,18,44 RUE LETORT Paris 18,48.88829700582875,2.3213821668311603
2 ROUES,Vélos,12,1,31 RUE DE LA FERRONNERIE Paris 1,48.88952773246271,2.3131390823123987
2 ROUES,Vélos,8,1,17 RUE DES INNOCENTS Paris 1,48.88389156304943,2.3218814254535216
2 ROUES,Vélos,4,18,27 RUE CUGNOT Paris 18,48.88212829658235,2.2933017151809185
2 ROUES,Vélos,10,4,50 RUE DE L' HOTEL DE VILLE Paris 4,48.890325910802126,2.3215571717917065
2 ROUES,Vélos,10,20,87 CRS DE VINCENNES Paris 20,48.821638598740265,2.326717218544124
2 ROUES,Vélos,30,6,1 RUE DU FOUR Paris 6,48.89861891733636,2.3674427353919376
2 ROUES,Vélos,4,20,89 CRS DE VINCENNES Paris 20,48.89837259219067,2.3709437870800696
2 ROUES,Vélos,4,12,2 AV DU TRONE Paris 12,48.884422527878144,2.299089547875961
2 ROUES,Vélos,6,8,14 RUE DE TURIN Paris 8,48.8490613527364,2.3029464274458378
2 ROUES,Vélos,10,19,5 CITE LEPAGE Paris 19,48.87039100498323,2.395470988026663
2 ROUES,Vélos,4,8,16 RUE DE TURIN Paris 8,48.88368089446012,2.387687433381342
2 ROUES,Vélos,8,5,24 RUE LACEPEDE Paris 5,48.89709082688974,2.396174931964471
2 ROUES,Vélos,8,5,3 RUE PESTALOZZI Paris 5,48.88695281387645,2.3032302947991665
2 ROUES,Vélos,5,13,10 RUE FRANCOISE DOLTO Paris 13,48.86073776554871,2.380088212879631
2 ROUES,Vélos,6,11,8 IMP DE LA BALEINE Paris 11,48.85559422104292,2.340096278828076
2 ROUES,Vélos,4,16,84 AV KLEBER Paris 16,48.88158271637793,2.3810063779431454
2 ROUES,Vélos,3,19,165 AV JEAN JAURES Paris 19,48.84744735106326,2.3084214217743093
2 ROUES,Vélos,6,9,43 RUE NOTRE-DAME DE LORETTE Paris 9,48.89218547572674,2.3208375500064347
2 ROUES,Vélos,26,17,7 RUE DESCOMBES Paris 17,48.8801774730198,2.3023369980030615
2 ROUES,Vélos,4,7,19 RUE BARBET DE JOUY Paris 7,48.84543426946475,2.3562187583613046
2 ROUES,Vélos,5,14,25 RUE EDOUARD JACQUES Paris 14,48.82942097552777,2.3083927774590007
2 ROUES,Vélos,6,14,195 RUE RAYMOND LOSSERAND Paris 14,48.834637407461436,2.3056022464358605
2 ROUES,Vélos,12,18,80 RUE STEPHENSON Paris 18,48.84450146804465,2.440993189262626
2 ROUES,Vélos,4,7,12 RUE JOSE-MARIA DE HEREDIA Paris 7,48.84883929497537,2.299124917903316
2 ROUES,Vélos,4,13,81 RUE ALBERT Paris 13,48.8394347939798,2.256293913522982
2 ROUES,Vélos,3,13,61 RUE DAMESME Paris 13,48.84153782744089,2.256071712415361
2 ROUES,Vélos,5,7,3 RUE DE CONSTANTINE Paris 7,48.82218669370274,2.351780752888602
2 ROUES,Vélos,5,14,8 AV DE LA SIBELLE Paris 14,48.85210385476281,2.253305772784457
2 ROUES,Vélos,4,18,26 RUE DES CLOYS Paris 18,48.83970286728705,2.32173202345138
2 ROUES,Vélos,8,8,11 RUE BEAUJON Paris 8,48.852264467185144,2.3575382561680076
2 ROUES,Vélos,5,19,17 RUE CAVENDISH Paris 19,48.85180994104395,2.35402087591131
2 ROUES,Vélos,40,8,1 RUE DE PENTHIEVRE Paris 8,48.84204297876803,2.3842183549050793
2 ROUES,Vélos,6,8,21 RUE CAMBACERES Paris 8,48.848777381553674,2.242014290335473
2 ROUES,Vélos,5,18,16 RUE GINETTE NEVEU Paris 18,48.84239539648492,2.3842391380988532
2 ROUES,Vélos,5,17,1 RUE REDON Paris 17,48.84211701096841,2.384956899604098
2 ROUES,Vélos,4,13,18 RUE CHARCOT Paris 13,48.82395189368152,2.374629917621087
2 ROUES,Vélos,16,8,62 RUE DE LONDRES Paris 8,48.89254785112415,2.3301469727692576
2 ROUES,Vélos,4,13,11 RUE ALBERT EINSTEIN Paris 13,48.87060288880774,2.245271125870925
2 ROUES,Vélos,8,17,55 BD PEREIRE Paris 17,48.87112041857367,2.245820660907071
2 ROUES,Vélos,4,20,102 BD MORTIER Paris 20,48.883895371146686,2.3498671694348787
2 ROUES,Vélos,10,16,3 RUE DE L' ARIOSTE Paris 16,48.8333260680191,2.3694916507997323
2 ROUES,Vélos,4,6,145 BD SAINT-GERMAIN Paris 6,48.890619733843714,2.306987627501564
2 ROUES,Vélos,12,1,1 RUE DE TURBIGO Paris 1,48.87076595135922,2.3343938308629055
2 ROUES,Vélos,4,5,69 QU DE LA TOURNELLE Paris 5,48.875501061479596,2.4028014465310634
2 ROUES,Vélos,10,14,6 RUE JULIA BARTET Paris 14,48.88454892840324,2.3772728694246528
2 ROUES,Vélos,4,2,17 RUE DE LA MICHODIERE Paris 2,48.82757370086163,2.35253240659169
2 ROUES,Vélos,10,20,1 RUE BRETONNEAU Paris 20,48.82670209602567,2.3102516526993417
2 ROUES,Vélos,4,4,22 RUE DE L' AVE MARIA Paris 4,48.86979574708044,2.4095457988299334
2 ROUES,Vélos,4,4,6 RUE DE LESDIGUIERES Paris 4,48.84481876712329,2.2526713483927754
2 ROUES,Vélos,4,8,3 RUE LA BOETIE Paris 8,48.869696016736626,2.379780603563789
2 ROUES,Vélos,8,4,31 RUE DE LA CERISAIE Paris 4,48.879209761536394,2.348065863795607
2 ROUES,Vélos,5,14,48 RUE PIERRE LAROUSSE Paris 14,48.829958252187865,2.356811554289433
2 ROUES,Vélos,8,18,39 AV DE LA PORTE DE CLIGNANCOURT Paris 18,48.829428275375165,2.3572316071907844
2 ROUES,Vélos,5,8,31 BD DE COURCELLES Paris 8,48.86670341577622,2.3423869170213982
2 ROUES,Vélos,4,15,21 RUE DU DOCTEUR JACQUEMAIRE-CLEMENCEAU Paris 15,48.83641630794409,2.299379508109624
2 ROUES,Vélos,6,18,32 AV DE LA PORTE DE CLIGNANCOURT Paris 18,48.82924322983864,2.2933254880883562
2 ROUES,Vélos,20,12,20 RUE FRANCOIS TRUFFAUT Paris 12,48.85217721290368,2.2744855005062727
2 ROUES,Vélos,5,12,60 BD DE PICPUS Paris 12,48.82859082919166,2.358321317862277
2 ROUES,Vélos,4,16,9 AV FOCH Paris 16,48.8282247209195,2.358349409023505
2 ROUES,Vélos,9,19,103 RUE DE BELLEVILLE Paris 19,48.870344963707076,2.3939378689578943
2 ROUES,Vélos,4,15, AV EMILE ZOLA Paris 15,48.83746769703986,2.2921915892363907
2 ROUES,Vélos,12,8,56 RUE DU COLISEE Paris 8,48.87854565491032,2.3751361876529873
2 ROUES,Vélos,4,20,46 RUE VILLIERS DE L'ISLE ADAM Paris 20,48.89336090220011,2.3138853348454997
2 ROUES,Vélos,4,7,26 RUE ROUSSELET Paris 7,48.894187376382845,2.377497798123186
2 ROUES,Vélos,5,10,12 RUE DE BELZUNCE Paris 10,48.83549141135348,2.4427706101378206
2 ROUES,Vélos,4,6,16 RUE DUGUAY-TROUIN Paris 6,48.85687170684365,2.3491091570118248
2 ROUES,Vélos,4,20,27 RUE PIXERECOURT Paris 20,48.824727657591076,2.4569600196919135
2 ROUES,Vélos,4,8,22 RUE DE TURIN Paris 8,48.82421134700801,2.4574469479594043
2 ROUES,Vélos,5,20,38 RUE DE TLEMCEN Paris 20,48.825178093328994,2.456626008639706
2 ROUES,Vélos,12,20,31 RUE PIXERECOURT Paris 20,48.85262184777048,2.308887082202235
2 ROUES,Vélos,4,14,27 RUE DES ARTISTES Paris 14,48.86041134893241,2.3831013057131845
2 ROUES,Vélos,4,13,61 AV PIERRE MENDES FRANCE Paris 13,48.84770721483817,2.3534990231263677
2 ROUES,Vélos,8,12, BD PONIATOWSKI Paris 12,48.87017035081153,2.4138374918059795
2 ROUES,Vélos,4,16,11 RUE ALBERIC MAGNARD Paris 16,48.84545987831848,2.380781335525277
2 ROUES,Vélos,5,11,1 RUE DES TROIS COURONNES Paris 11,48.86738287098151,2.407524642653432
2 ROUES,Vélos,4,7,10 BD DES INVALIDES Paris 7,48.837401123132565,2.4096014400838808
2 ROUES,Vélos,18,20,151 AV GAMBETTA Paris 20,48.82251376847851,2.3604599045725863
2 ROUES,Vélos,8,15,9 RUE DULAC Paris 15,48.83366811379896,2.3278549120915475
2 ROUES,Vélos,4,8,17 RUE BALZAC Paris 8,48.86571663991599,2.3372879767465466
2 ROUES,Vélos,3,15,48 RUE LACORDAIRE Paris 15,48.837761969567865,2.400665715310614
2 ROUES,Vélos,8,19,173 BD MACDONALD Paris 19,48.82424527173396,2.34871529670161
2 ROUES,Vélos,4,7,16 RUE SEDILLOT Paris 7,48.842888849527775,2.339268112795341
2 ROUES,Vélos,6,5,26 RUE DE LA CLEF Paris 5,48.8427371626578,2.3427608060606273
2 ROUES,Vélos,4,8,49 RUE WASHINGTON Paris 8,48.853555814401716,2.3871622732690256
2 ROUES,Vélos,4,18,46 RUE DES POISSONNIERS Paris 18,48.897819705005716,2.34306068945674
2 ROUES,Vélos,4,6,59 RUE DU CHERCHE-MIDI Paris 6,48.87166708255881,2.3020235768826187
2 ROUES,Vélos,4,17,169 BD PEREIRE Paris 17,48.88335038425451,2.3129229629245236
2 ROUES,Vélos,4,17,1 RUE GOUNOD Paris 17,48.88511033472068,2.3830886558660187
2 ROUES,Vélos,4,9,22 RUE MONCEY Paris 9,48.82115797172235,2.370527996172318
2 ROUES,Vélos,6,7,7 RUE D' OLIVET Paris 7,48.820768786158276,2.3706388196741717
2 ROUES,Vélos,10,7,56 RUE VANEAU Paris 7,48.87441691747631,2.29249531091435
2 ROUES,Vélos,4,19, RUE DE LA GRENADE Paris 19,48.84869068730675,2.3128543915856397
2 ROUES,Vélos,4,19,26 RUE BOTZARIS Paris 19,48.89823740228227,2.3264412694569456
2 ROUES,Vélos,12,15,150 AV FELIX FAURE Paris 15,48.87782262425607,2.3080110103570926
2 ROUES,Vélos,4,19,121 RUE DE L' OURCQ Paris 19,48.855815699795585,2.387809512421066
2 ROUES,Vélos,5,19,2 RUE RAYMOND RADIGUET Paris 19,48.87765673251126,2.308202592189772
2 ROUES,Vélos,4,18,12 RUE ESCLANGON Paris 18,48.88713020264014,2.3211377521452485
2 ROUES,Vélos,5,17,82 RUE LEMERCIER Paris 17,48.89036176464721,2.3727259781251324
2 ROUES,Vélos,4,17,90 RUE LEGENDRE Paris 17,48.87677913285192,2.31269652846269
2 ROUES,Vélos,4,16,26 RUE DE BASSANO Paris 16,48.88240125430282,2.284956376093285
2 ROUES,Vélos,6,10,1 RUE DE METZ Paris 10,48.85076841961873,2.2955310316344364
2 ROUES,Vélos,4,19,170 RUE DE CRIMEE Paris 19,48.86644171777481,2.3813655660226174
2 ROUES,Vélos,5,17,19 RUE DE PRONY Paris 17,48.893361866230855,2.3170661634624796
2 ROUES,Vélos,5,10,20 RUE DU FAUBOURG POISSONNIERE Paris 10,48.88396978772929,2.3186478502251697
2 ROUES,Vélos,22,9,11 RUE FROMENTIN Paris 9,48.83696410889763,2.3234392720619925
2 ROUES,Vélos,5,17,94 RUE PIERRE DEMOURS Paris 17,48.85405061784714,2.335393834527077
2 ROUES,Vélos,4,6,86 RUE D' ASSAS Paris 6,48.85354642150175,2.3390232738284076
2 ROUES,Vélos,4,13,16 RUE BRUNESEAU Paris 13,48.883993478210705,2.2911043291304756
2 ROUES,Vélos,10,15,18 RUE THEODORE DECK Paris 15,48.843976038280886,2.3552449658221613
2 ROUES,Vélos,10,20,45 BD DE BELLEVILLE Paris 20,48.851959614441895,2.3414993465191807
2 ROUES,Vélos,10,6,80 RUE BONAPARTE Paris 6,48.864678600551976,2.4014340952322426
2 ROUES,Vélos,3,15,58 RUE DES MORILLONS Paris 15,48.8414932620773,2.327295067584543
2 ROUES,Vélos,4,19,82 RUE REBEVAL Paris 19,48.88102670500605,2.281015756826161
2 ROUES,Vélos,10,16,1 BD D' AUTEUIL Paris 16,48.88767985493599,2.3373538784644676
2 ROUES,Vélos,4,15,1 RUE FONDARY Paris 15,48.87448366097104,2.3116851860866325
2 ROUES,Vélos,4,11,2 RUE PLICHON Paris 11,48.826071620455366,2.3411833259586303
2 ROUES,Vélos,4,14,1 RUE FERMAT Paris 14,48.85619611037716,2.3583074340227363
2 ROUES,Vélos,5,14,2 RUE DAREAU Paris 14,48.84335765216196,2.275134891991826
2 ROUES,Vélos,4,13,31 RUE CANTAGREL Paris 13,48.846406803964896,2.2806485280722133
2 ROUES,Vélos,5,5,1 RUE CENSIER Paris 5,48.846663590694554,2.2889908334253057
2 ROUES,Vélos,22,11,6 RUE DES GONCOURT Paris 11,48.84238061027175,2.3104594560397103
2 ROUES,Vélos,20,12,5 BD DIDEROT Paris 12,48.89174532084511,2.3348949854631926
2 ROUES,Vélos,8,8,29 RUE DU ROCHER Paris 8,48.8922123549845,2.3752215164978656
2 ROUES,Vélos,4,10,45 BD DE LA VILLETTE Paris 10,48.89626753659369,2.343583470195983
2 ROUES,Vélos,4,16,14 RUE DE BOULAINVILLIERS Paris 16,48.860578256806036,2.3468226487989163
2 ROUES,Vélos,5,12,36 RUE GABRIEL LAME Paris 12,48.892388218841205,2.3488521882926343
2 ROUES,Vélos,4,1,15 RUE DE MONTPENSIER Paris 1,48.82909254682974,2.3261229391674276
2 ROUES,Vélos,4,12,26 RUE BISCORNET Paris 12,48.83943789569617,2.2927225465075507
2 ROUES,Vélos,6,17,73 AV NIEL Paris 17,48.89373199600722,2.3479992860922825
2 ROUES,Vélos,10,14,21 RUE MORERE Paris 14,48.894932930820566,2.346409517626895
2 ROUES,Vélos,4,18,24 AV JUNOT Paris 18,48.89579320933215,2.3459072385951267
2 ROUES,Vélos,8,17,13 RUE LOUIS LOUCHEUR Paris 17,48.87016669494899,2.3060612373492404
2 ROUES,Vélos,4,8,25 AV HOCHE Paris 8,48.85386040926933,2.35725735798002
2 ROUES,Vélos,4,13,21 RUE ESQUIROL Paris 13,48.88627503055107,2.3630404368064233
2 ROUES,Vélos,4,7,35 BD DES INVALIDES Paris 7,48.88577171091435,2.3648086158260435
2 ROUES,Vélos,5,12,166 BD DIDEROT Paris 12,48.84743581039505,2.4082661331706863
2 ROUES,Vélos,14,11,24 RUE BREGUET Paris 11,48.88009394576021,2.3251526735890953
2 ROUES,Vélos,10,19,48 BD DE LA VILLETTE Paris 19,48.879854359818886,2.325291565314915
2 ROUES,Vélos,12,12,2 PL DE LA NATION Paris 12,48.87982411941475,2.325309709058562
2 ROUES,Vélos,14,20,74 BD DE MENILMONTANT Paris 20,48.8432325093683,2.352591041027636
2 ROUES,Vélos,8,11,35 RUE DE L' ORILLON Paris 11,48.84152008301344,2.338514941246335
2 ROUES,Vélos,8,12,46 RUE PAUL BELMONDO Paris 12,48.82115516419387,2.3353746756229463
2 ROUES,Vélos,6,17,6 RUE BIOT Paris 17,48.88851380438934,2.3622955395901726
2 ROUES,Vélos,12,9,36 RUE DE LONDRES Paris 9,48.879494965390144,2.336183798903777
2 ROUES,Vélos,7,13,128 RUE DU CHATEAU DES RENTIERS Paris 13,48.83144739432741,2.292807565077621
2 ROUES,Vélos,7,10,33 RUE DU BUISSON SAINT-LOUIS Paris 10,48.882509859800756,2.3333987757006125
2 ROUES,Vélos,14,4,21 BD BOURDON Paris 4,48.87927568302658,2.3979706125625784
2 ROUES,Vélos,21,12,14 AV ARMAND ROUSSEAU Paris 12,48.87152576835503,2.337808587082673
2 ROUES,Vélos,1,18,46 BD DE CLICHY Paris 18,48.824654303589305,2.3396805664615643
2 ROUES,Vélos,6,17,72 RUE TARBE Paris 17,48.86124965909275,2.309386134912747
2 ROUES,Vélos,10,7,12 AV BOSQUET Paris 7,48.849412258064994,2.365546939158998
2 ROUES,Vélos,1,13,3 VLA DELODER Paris 13,48.8375388674175,2.409688884372223
2 ROUES,Vélos,2,15,32 RUE DE LOURMEL Paris 15,48.87633018139439,2.310822740206859
2 ROUES,Vélos,2,20,242 RUE DES PYRENEES Paris 20,48.874538233242255,2.3197761795548697
2 ROUES,Vélos,10,13,5 RUE TAGORE Paris 13,48.842427498704055,2.324476715046442
2 ROUES,Vélos,3,13, RUE PRIMO LEVI Paris 13,48.8618219653987,2.401421754786232
2 ROUES,Vélos,10,18,77 RUE DES MARTYRS Paris 18,48.86522206095319,2.356567964030007
2 ROUES,Vélos,8,13,39 RUE DES LONGUES RAIES Paris 13,48.859981406551285,2.3096601943591204
2 ROUES,Vélos,10,8, RUE DE TURIN Paris 8,48.844359411048536,2.271713781454013
2 ROUES,Vélos,12,12,245 RUE DE BERCY Paris 12,48.87503058487179,2.2982970964512455
2 ROUES,Vélos,10,17,101 BD BERTHIER Paris 17,48.8850008744826,2.2956947765681215
2 ROUES,Vélos,4,7,23 RUE SURCOUF Paris 7,48.88422739902718,2.314731289674682
2 ROUES,Vélos,3,20, AV DE LA PORTE DE VINCENNES Paris 20,48.85657886166547,2.35561333760671
2 ROUES,Vélos,6,14,1 RUE DE LA TOMBE ISSOIRE Paris 14,48.87194599292043,2.318263133762965
2 ROUES,Vélos,3,12,9 RUE BISCORNET Paris 12,48.851527477465076,2.306750005603441
2 ROUES,Vélos,4,12,21 RUE DE CITEAUX Paris 12,48.876876832476164,2.335064349985967
2 ROUES,Vélos,2,20,29 RUE HENRI CHEVREAU Paris 20,48.83303493693625,2.347043677311084
2 ROUES,Vélos,2,12,19 RUE JACQUES HILLAIRET Paris 12,48.83271071155291,2.314353096267839
2 ROUES,Vélos,12,15,11 RUE DU LIEUVIN Paris 15,48.85286636399381,2.3600391026292895
2 ROUES,Vélos,12,14,33 RUE MAURICE RIPOCHE Paris 14,48.8258516723857,2.353754316825246
2 ROUES,Vélos,10,20,20 RUE BOYER Paris 20,48.85866857099689,2.389507622340919
2 ROUES,Vélos,10,13,99 RUE DU DESSOUS DES BERGES Paris 13,48.874111687833896,2.29972873724071
2 ROUES,Vélos,4,13,78 RUE DUNOIS Paris 13,48.84656626949946,2.3208217735826
2 ROUES,Vélos,8,2,28 RUE DES PETITS CARREAUX Paris 2,48.830615167885796,2.3524148987213898
2 ROUES,Vélos,6,3,15 RUE DE BEARN Paris 3,48.88047724318567,2.327167873810883
2 ROUES,Vélos,18,9,11 RUE MONCEY Paris 9,48.88232830594681,2.3244202115429635
2 ROUES,Vélos,16,18,65 RUE LABAT Paris 18,48.84630161615496,2.341285342574356
2 ROUES,Vélos,6,2,98 RUE D' ABOUKIR Paris 2,48.86331008831166,2.3466331968126526
2 ROUES,Vélos,24,8,9 AV DE MESSINE Paris 8,48.862757137749334,2.364701989622736
2 ROUES,Vélos,13,11,112 RUE JEAN-PIERRE TIMBAUD Paris 11,48.841090507897874,2.3942803092021596
2 ROUES,Vélos,12,11,67 RUE SEDAINE Paris 11,48.84652596091919,2.3999337142415227
2 ROUES,Vélos,44,1,16 RUE D' ALGER Paris 1,48.84948742972372,2.377538521899344
2 ROUES,Vélos,10,12,3 RUE DU SAHEL Paris 12,48.87209375108322,2.297853441005448
2 ROUES,Vélos,2,12,6 RUE SIDI BRAHIM Paris 12,48.881674361982554,2.361863618528567
2 ROUES,Vélos,16,19,31 RUE EUGENE JUMIN Paris 19,48.83764571798903,2.397403611663591
2 ROUES,Vélos,10,5,9 RUE DE L' ABBE DE L'EPEE Paris 5,48.89480770128836,2.3446770270533377
2 ROUES,Vélos,6,13,66 RUE DU MOULIN DE LA POINTE Paris 13,48.85061894853659,2.4119762552900443
2 ROUES,Vélos,16,20,34 RUE MARYSE HILSZ Paris 20,48.82447955199494,2.348836616073784
2 ROUES,Vélos,10,17,13 RUE CURNONSKY Paris 17,48.882608696543684,2.3616987112964547
2 ROUES,Vélos,14,9,89 RUE DU FAUBOURG POISSONNIERE Paris 9,48.84890015599654,2.3549828075369077
2 ROUES,Vélos,10,16,6 RUE LANCRET Paris 16,48.86111270766626,2.358041582955258
2 ROUES,Vélos,9,17,11 RUE BARYE Paris 17,48.88572435317312,2.3166907793006346
2 ROUES,Vélos,2,17,30 RUE DES EPINETTES Paris 17,48.87791470395238,2.3616047938520954
2 ROUES,Vélos,10,12,17 RUE DE LA VOUTE Paris 12,48.85405146099438,2.3622438435849777
2 ROUES,Vélos,26,3,3 RUE FROISSART Paris 3,48.87534976368879,2.335198731798317
2 ROUES,Vélos,14,1,4 RUE DU CHEVALIER DE SAINT-GEORGE Paris 1,48.87343826920754,2.3237387092064
2 ROUES,Vélos,26,9,13 RUE LAMARTINE Paris 9,48.85350006079261,2.3255343128016794
2 ROUES,Vélos,20,9,8 RUE DE LA VICTOIRE Paris 9,48.89829178053917,2.3440027617193833
2 ROUES,Vélos,4,11,2 CITE DES TROIS BORNES Paris 11,48.84394309775072,2.288591278284822
2 ROUES,Vélos,10,9,19 RUE DE VINTIMILLE Paris 9,48.90038394503517,2.3442913947076467
2 ROUES,Vélos,18,10,235 RUE LA FAYETTE Paris 10,48.879424039316966,2.304853204221224
2 ROUES,Vélos,10,18,45 RUE DE L' EVANGILE Paris 18,48.84688645612552,2.3053954124468676
2 ROUES,Vélos,8,18,52 AV DE CLICHY Paris 18,48.85292052884782,2.2625158169634294
2 ROUES,Vélos,24,18,2 AV DE SAINT-OUEN Paris 18,48.87877563849999,2.3315927419959506
2 ROUES,Vélos,20,1,19 RUE D' ARGENTEUIL Paris 1,48.86736462645439,2.334156492114766
2 ROUES,Vélos,4,18,8 BD MARGUERITE DE ROCHECHOUART Paris 18,48.87058194900759,2.2895497600695256
